bdata76,bdata62,cdata70,bdata94,cdata25,bdata6,cdata81,cdata53,ndata52,ndata89,ndata73,cdata52,bdata72,cdata1,bdata81,bdata3,bdata14,cdata67,cdata88,ndata99,cdata48,bdata12,bdata11,cdata29,bdata4,bdata45,ndata51,bdata83,ndata60,bdata10,cdata90,bdata30,bdata87,cdata12,cdata100,ndata46,bdata2,ndata69,ndata39,bdata75,bdata84,ndata15,ndata84,cdata95,ndata34,cdata10,ndata93,bdata82,bdata25,bdata26,ndata81,ndata85,bdata92,bdata44,bdata18,ndata42,ndata75,ndata65,cdata28,cdata11,bdata80,ndata96,ndata45,ndata23,bdata39,cdata37,bdata59,ndata22,ndata77,cdata15,cdata93,cdata75,bdata37,cdata9,bdata69,ndata26,ndata97,cdata49,ndata86,cdata8,bdata57,bdata27,cdata43,cdata62,ndata25,ndata24,bdata91,bdata23,bdata22,cdata34,cdata84,cdata20,cdata97,cdata14,bdata28,ndata31,ndata79,cdata55,cdata64,ndata37,ndata5,bdata77,ndata68,ndata94,bdata90,cdata30,cdata61,bdata17,ndata40,bdata100,cdata71,bdata71,cdata38,bdata78,bdata98,bdata61,bdata68,ndata4,ndata1,cdata80,ndata67,ndata100,ndata49,cdata17,bdata16,bdata47,bdata7,bdata93,cdata69,bdata21,ndata78,cdata79,cdata78,cdata85,ndata88,cdata82,cdata63,ndata16,ndata87,cdata73,cdata13,bdata36,ndata59,ndata33,bdata63,cdata35,cdata45,cdata2,ndata80,ndata18,ndata9,bdata43,cdata47,ndata28,cdata76,bdata89,bdata79,bdata56,ndata55,ndata83,cdata3,ndata66,cdata96,ndata70,ndata61,cdata56,ndata6,ndata53,cdata99,ndata8,ndata47,bdata41,ndata71,bdata48,cdata36,cdata83,cdata5,cdata33,bdata73,cdata16,ndata14,bdata46,ndata57,ndata98,cdata26,ndata38,cdata86,ndata63,ndata19,bdata66,cdata50,ndata90,bdata97,cdata23,ndata21,ndata20,cdata98,cdata91,bdata52,bdata58,bdata9,bdata15,bdata29,bdata74,cdata24,ndata74,bdata88,ndata92,ndata41,ndata91,bdata86,bdata19,cdata41,cdata39,bdata49,cdata22,bdata70,ndata56,bdata51,ndata64,ndata58,bdata38,cdata6,ndata35,bdata65,ndata29,bdata60,bdata64,bdata5,ndata3,bdata54,ndata76,cdata18,ndata32,cdata21,bdata53,cdata44,bdata1,ndata95,bdata95,cdata77,cdata68,ndata44,bdata42,cdata7,bdata8,ndata48,bdata13,ndata36,cdata72,cdata92,cdata58,cdata60,bdata67,bdata20,cdata27,cdata4,bdata40,cdata89,cdata54,bdata96,cdata51,ndata72,bdata33,ndata10,bdata31,bdata35,bdata24,bdata55,ndata27,cdata42,ndata54,bdata99,ndata50,bdata34,cdata94,cdata40,cdata87,ndata62,ndata7,ndata2,cdata74,cdata31,ndata43,cdata57,bdata32,ndata82,cdata65,ndata11,ndata30,bdata85,cdata59,cdata19,ndata17,cdata66,cdata32,cdata46,ndata13,ndata12,bdata50
0,0,two,0,one,1,six,one,0.497847245030182,0.371425292376666,0.353414203008837,five,0,three,0,1,0,two,two,0.480712012280237,seven,0,0,two,1,0,0.117068622429364,1,0.488949140672524,1,one,1,1,two,three,0.568812552263164,1,0.688908134095545,0.940080260170476,1,1,0.930702526883713,0.472623456606143,two,0.331180745292919,two,0.921011962396226,0,1,0,0.263987678976933,0.358802708530458,0,0,0,0.860148765699121,0.120263922898677,0.376553621401353,five,one,1,0.443701571159078,0.787784649677123,0.728534377469223,1,two,0,0.248877318414748,0.150075736584511,three,one,three,0,four,1,0.842278982531756,0.651159263865345,three,0.589066802783824,two,0,1,three,three,0.307825782076749,0.00647036278937041,0,1,0,one,six,one,six,one,1,0.809821495385806,0.949174564052927,three,three,0.96359870715036,0.275511667601446,0,0.409872418001674,0.419480277791096,0,one,four,0,0.171835535550154,0,two,0,four,1,0,1,0,0.593987340042598,0.987325741666203,eight,0.96855664397227,0.558492348331058,0.948184922384103,seven,0,1,1,1,five,0,0.0191977111317114,three,five,three,0.296889916966631,two,two,0.359160392635483,0.857702178070521,four,six,1,0.30964364870228,0.76572127035309,1,four,two,one,0.0733069644901059,0.626049042549876,0.668965320585781,1,six,0.380453600581806,seven,1,0,0,0.149950593743441,0.165046629832782,six,0.840926342098992,seven,0.262895594686883,0.240460601639603,three,0.430419532734241,0.664149632460284,two,0.595284208114332,0.787073941804336,1,0.870314814705127,0,six,one,five,four,1,five,0,1,0,0,three,0,three,0,0,1,three,0,1,three,0,0,three,three,1,1,1,1,1,1,three,0,1,0,0,0,1,0,three,six,0,one,0,0.244300900984593,1,0.989264639417746,0.496685727175515,1,three,0.086643127301698,1,0.549027242859037,1,0,0,0.791037065201769,0,0.502557092285686,two,0.793450618309234,two,1,one,1,0.0980034020278261,1,two,eight,0.939059618105359,1,seven,0,0.832807362571959,1,0.233903623897049,four,one,one,two,1,0,three,one,1,three,seven,1,four,0.387941617952409,1,0.504303740458549,1,1,1,0,0.5970810054729,two,0.648975140060751,0,0.121068343387621,0,five,three,one,0.892727165954824,0.958311217222352,0.120340435617416,two,eight,0.203829273936014,seven,1,0.947025655481008,three,0.816633055692604,0.259024612637016,1,five,four,0.831234705493148,five,two,one,0.17364981260762,0.494357224572456,0
0,0,three,0,six,1,seven,three,0.644589603156466,0.346274943432415,0.644013685064822,two,1,two,1,1,1,four,three,0.215371870389513,six,0,0,two,0,0,0.747423069066124,0,0.538020726934859,1,two,0,0,six,four,0.592307978657075,0,0.927189142866606,0.214182007499293,1,1,0.0357058389299169,0.504986445599166,one,0.585767441505357,three,0.22318927886192,0,1,1,0.769478724738507,0.426724531430051,1,1,1,0.859803119125024,0.314443577576549,0.689891466814015,two,seven,0,0.705072088147183,0.0724101003017549,0.210269095033287,1,two,1,0.965698593502031,0.904801826018726,two,four,five,1,five,1,0.21642580585783,0.908415885187539,six,0.918689197243548,three,0,0,two,one,0.940100417030174,0.184573081962191,0,1,0,three,three,two,three,one,0,0.713561130814008,0.57765238027839,seven,two,0.425168188442334,0.829794342351222,1,0.611222272377353,0.44578046279881,1,two,nine,1,0.00265181667404857,1,two,0,six,0,1,0,1,0.0688161756913339,0.241218071192109,seven,0.00263416783104164,0.158561492260546,0.43782793592116,two,1,1,0,1,six,0,0.99431810604439,one,three,two,0.366131438069022,six,two,0.927366820762285,0.135491976108117,three,six,1,0.321728931704049,0.919113016987615,0,three,seven,two,0.620861698502678,0.0411955494273258,0.394759050615226,1,eight,0.0698134323236012,five,0,1,0,0.367892216254911,0.511680063240648,six,0.492750332270261,nine,0.372424040989892,0.0175705417699381,one,0.95987804633263,0.508431402012581,nine,0.806602577118661,0.600584945220063,0,0.241917801558775,1,two,six,one,one,0,three,0,1,0,0,three,0,three,0,0,1,three,0,1,three,0,0,three,three,1,1,1,1,1,1,three,0,1,0,0,0,1,0,three,five,0,two,0,0.307830439660431,0,0.046476498367611,0.0947572277358956,1,five,0.118736509883146,1,0.10502683611526,0,1,1,0.780508634035552,0,0.341217380110609,seven,0.496051028494894,one,0,four,0,0.843216929734103,1,four,two,0.000822306702761066,1,seven,1,0.267374888823022,0,0.860977127835919,five,four,three,six,1,1,three,six,0,five,two,1,two,0.596853255788579,1,0.418686367463468,1,1,1,0,0.120291261229917,four,0.333464212933998,0,0.388330630202304,0,two,six,three,0.359826330976543,0.503414495947812,0.0845208003603178,six,three,0.870058389664203,eight,0,0.711510702175258,two,0.00828440327461799,0.585573674953146,0,two,one,0.751540032833143,two,four,two,0.609904262358927,0.744918979132611,0
1,0,eight,1,five,1,three,one,0.499782857091983,0.801494376531563,0.345869758575897,five,0,four,0,0,0,two,two,0.185267839594513,one,1,1,eight,1,1,0.523500645460593,0,0.711079841019643,1,two,1,1,one,one,0.841365394384395,0,0.451271950282524,0.280360695070595,1,0,0.738999051315155,0.14529759481849,one,0.199708913147872,four,0.0759241569537722,1,0,1,0.499287956822263,0.0358602225239484,1,0,1,0.188618880741885,0.566396951486004,0.490731134484311,three,five,1,0.807071904001839,0.83477616953008,0.15909852613274,1,three,1,0.644934775054684,0.772127965501395,two,two,one,0,two,0,0.865038880163916,0.539234116995847,three,0.701841270136944,one,1,0,six,three,0.694298592564714,0.12829638460182,1,0,0,three,two,three,six,three,1,0.0885674108827694,0.203290560645741,one,three,0.303792684389705,0.285671120410369,1,0.299116736084806,0.417254295319249,1,one,five,1,0.427488682078473,1,two,0,six,1,0,1,1,0.928660220739914,0.431789602802669,two,0.738564404242131,0.791012372348711,0.152099683400089,eight,1,0,1,1,eight,0,0.128095187846788,one,nine,two,0.292196725878757,three,six,0.121528014197823,0.443351455638851,one,five,1,0.29213717850556,0.635958973134381,0,three,one,one,0.106479370662565,0.9316067689731,0.4719343424219,0,six,0.59198274924502,five,0,0,1,0.454886508729297,0.863595962527626,four,0.878214202218603,two,0.839585651930514,0.354732375993306,one,0.830911825921483,0.299888950419642,two,0.768533987909232,0.0206723587180421,1,0.187319723666538,0,five,nine,six,two,0,four,0,1,0,0,three,0,three,0,0,1,three,0,1,three,0,0,three,three,1,1,1,1,1,1,three,0,1,0,0,0,0,0,one,five,0,one,0,0.224147984208401,1,0.144321344471766,0.559964668943118,1,two,0.0453700525272333,1,0.994431073238586,1,1,0,0.978572678520478,1,0.270595093226324,two,0.40605817906887,one,0,one,0,0.398695352893781,1,one,four,0.988616062343295,0,three,1,0.388163978788717,1,0.586508317199663,four,five,five,five,1,1,two,one,1,one,six,0,four,0.0663340263436646,1,0.476770427890572,0,0,1,0,0.0630267002358418,seven,0.580482232526531,1,0.900312822724579,1,one,three,one,0.316111418772219,0.397574170662069,0.50481562077117,eight,four,0.116932726197214,five,1,0.921247976158646,one,0.735051279835677,0.0565965617906332,1,six,one,0.447383737028432,two,one,eight,0.545366508078676,0.178145246965392,0
1,0,six,0,five,0,six,one,0.838227201718249,0.526179127689395,0.814374594193423,one,0,one,0,1,1,one,four,0.789167518821462,two,0,0,five,0,0,0.978813465505866,1,0.151378796119242,1,four,1,0,two,three,0.711176292107334,1,0.833748661622015,0.862688996166911,0,1,0.207844128258847,0.839708516910157,three,0.154966749739886,two,0.573374665685651,1,0,0,0.853616866113412,0.125514397519948,0,1,1,0.982754227054584,0.0770793049889273,0.569826181685619,three,six,0,0.868792793776611,0.919220286031339,0.321544673604861,1,one,0,0.795759629934086,0.848293122803802,four,four,five,1,eight,0,0.512913875021512,0.666974838797699,seven,0.519622877017301,three,0,0,three,two,0.561628420582984,0.522849361029363,1,0,1,one,one,two,seven,one,1,0.80459678234448,0.518114063823014,five,three,0.370647518543511,0.551423810144482,0,0.883539075788838,0.263766950317146,1,three,four,0,0.998895491813442,1,two,1,two,1,1,0,0,0.565117567829396,0.027369966869923,four,0.254062630399029,0.0423097836827269,0.591991797678393,four,0,0,0,0,six,0,0.828299603534222,one,two,two,0.799609819853771,eight,three,0.184050764023822,0.150215047644093,five,four,0,0.511679312500441,0.921261206947499,0,one,seven,two,0.250743041987054,0.0564347593793256,0.991432213718516,1,four,0.840393221160904,three,1,0,1,0.140629123536933,0.145839603388451,four,0.302461368975671,five,0.011068378241659,0.794669220142685,one,0.0929657632806887,0.408443299170534,six,0.143171614589541,0.690438125638666,0,0.556811211350745,0,four,nine,four,six,0,one,0,1,0,0,three,0,three,0,0,1,three,0,1,three,0,0,three,three,1,1,1,1,1,1,three,0,1,0,0,0,0,1,one,three,1,three,1,0.73012071311137,1,0.527956725293874,0.811547859286211,0,four,0.443571723149183,1,0.566677594019915,0,0,1,0.753231001961224,0,0.89699709214611,six,0.987737168518036,three,1,three,0,0.610638930926167,1,one,one,0.846149866866693,1,one,0,0.74733685724326,0,0.438252570381882,two,two,one,six,1,0,one,six,1,one,four,1,six,0.932844263133595,0,0.311286731373537,0,1,0,1,0.605435289969959,six,0.873152722529629,0,0.00119483950828136,0,five,nine,five,0.226758384109507,0.825814568032221,0.22373790156193,six,five,0.624256304653063,eight,1,0.0396973279945725,one,0.516017879131556,0.400539863432339,0,two,five,0.743844673607571,five,two,eight,0.307228940093635,0.049684341838768,1
0,1,three,0,six,1,one,two,0.0333145728456434,0.975991635460082,0.770447373085849,one,0,three,0,1,0,four,three,0.779675746076476,three,1,0,eight,1,1,0.00987246392216667,1,0.954323271006567,0,two,0,1,one,four,0.124059161585926,0,0.497762035589258,0.480022270405285,0,1,0.958933182418976,0.343713534947412,one,0.289556047666289,three,0.0545662758921081,0,1,0,0.190658517462421,0.0905499537467255,1,0,1,0.981982405558063,0.239270651502856,0.761231466290121,six,six,1,0.44683418808462,0.987059792349006,0.653604410406905,1,one,1,0.532662643254747,0.438416320492102,three,four,one,1,eight,0,0.468341649122689,0.409589976525235,five,0.489644633650664,one,1,1,three,one,0.370193696822307,0.546265007441064,0,1,0,five,five,three,six,three,0,0.8701562700312,0.326483417271717,four,three,0.809378134954841,0.735531593884173,1,0.696416668958148,0.729011630243751,1,three,seven,0,0.54903407937904,1,five,0,five,1,0,0,1,0.126617064097242,0.00795125305937261,one,0.790105590327296,0.347891946961896,0.432548480958347,five,0,0,0,1,six,1,0.0662875840678101,two,four,four,0.93126214321637,three,two,0.823625906302404,0.306159038473502,four,four,1,0.938266920103238,0.113950327594617,1,one,three,one,0.765534096416633,0.985330944419356,0.676155351723301,1,seven,0.808340893421934,three,0,0,1,0.102873197502554,0.313845297292559,four,0.904953969950207,one,0.313765860965229,0.800802978063533,one,0.737167940049247,0.369410362777659,eight,0.502398899008763,0.701407913001323,1,0.0894800126105144,1,one,four,seven,four,0,four,0,1,0,0,three,0,three,0,0,1,three,0,1,three,0,0,three,three,1,1,1,1,1,1,three,0,1,0,0,0,0,0,two,eight,0,three,1,0.809041313825052,1,0.714725397127728,0.937401133275064,1,five,0.0257106867767755,0,0.0176224651825444,1,1,0,0.819139857682624,1,0.289137813774683,one,0.93822887149271,two,1,three,1,0.694427495820641,1,five,eight,0.67984328533244,0,six,0,0.511683276016651,0,0.993036760714764,one,four,three,one,1,0,three,five,1,three,two,0,one,0.977814805825417,1,0.492141620420152,0,1,0,1,0.870722066800482,two,0.149858553331788,0,0.512776685102234,0,one,one,five,0.12451393852329,0.129237640966331,0.665507036373834,six,two,0.809032695263503,five,0,0.00614522017486463,three,0.770837324948021,0.018424239615717,0,six,one,0.0203896330333132,five,two,two,0.392725065791641,0.84976763882017,1
1,0,eight,1,five,1,four,four,0.55654644848864,0.0840040970372432,0.671701431551942,two,0,two,0,0,1,one,one,0.76698526229777,two,1,1,four,1,1,0.654470200682832,1,0.431624840527124,1,four,1,1,three,two,0.463909765064941,0,0.276277427426515,0.754671658075267,1,1,0.592941552285568,0.461573120477657,three,0.910911629604869,two,0.0881952740168732,1,0,1,0.397474941800863,0.221521548909908,0,1,0,0.726580887421497,0.989603766575455,0.428213777555678,six,three,1,0.793567062003613,0.48793506825342,0.314714032313167,1,three,1,0.936480048624105,0.168672707572641,one,one,five,0,six,0,0.395272358079175,0.801622153174322,two,0.412022010538385,one,0,0,four,one,0.460942609627171,0.89281610757151,1,0,1,one,five,three,four,one,0,0.362096294713605,0.585547269728929,one,three,0.778640726954839,0.0433270862008489,0,0.332855009287032,0.836434473033679,1,two,eight,1,0.487555131392722,1,two,1,seven,1,0,0,0,0.0159920224483244,0.451786761506522,three,0.544904894991191,0.25306998793788,0.164471898601529,one,1,0,1,0,one,0,0.106096501662143,two,seven,one,0.360154018116943,five,one,0.136429293628958,0.718631878321104,one,three,0,0.503143740605154,0.937215552903476,0,one,eight,three,0.93863663470333,0.557655803526972,0.724829570011589,1,eight,0.778408874044161,one,1,1,1,0.547890106580632,0.264151891177746,one,0.450558849849817,five,0.493858745947982,0.456324399667509,two,0.0899707901402691,0.721395955266565,one,0.0296246421564268,0.431738226409678,0,0.411197483363886,0,five,two,five,five,0,five,0,1,0,0,three,0,three,0,0,1,three,0,1,three,0,0,three,three,1,1,1,1,1,1,three,0,1,0,0,0,0,0,three,one,1,two,1,0.058669378194781,0,0.134849836645389,0.679885702813342,1,two,0.768054860624329,1,0.492894687718104,1,1,1,0.513534737974511,0,0.0120334820496391,three,0.403941252010632,one,1,six,1,0.232245453163602,0,four,one,0.781710996888026,0,one,1,0.716910947731697,1,0.281446909049946,five,three,two,four,0,0,three,four,0,five,one,0,two,0.271466308890312,0,0.295907850473601,1,1,0,1,0.189559867832812,two,0.556263905198611,1,0.46840993743442,1,three,four,three,0.205597578097994,0.959598667137038,0.790417286619068,eight,four,0.685934605200045,four,0,0.899180992560813,one,0.536982548489603,0.735303523624154,0,four,four,0.321187619103665,one,two,two,0.191921072485363,0.803255445200518,1
1,1,six,1,six,1,four,two,0.945932733486536,0.318538215962985,0.799720263841951,five,0,three,1,0,0,two,four,0.325046878490728,two,0,0,eight,1,1,0.502578203262752,1,0.0871082313712004,0,three,1,0,five,three,0.475183573547331,1,0.804752644007537,0.690486533722439,0,1,0.778857290284695,0.350377718697456,two,0.900827368217286,six,0.155776816832088,1,1,0,0.236969839375131,0.319273430484496,0,0,0,0.725983134793489,0.161252567933441,0.291796087355873,two,six,0,0.156482302111905,0.369166730763445,0.606978876763471,0,one,0,0.662242306112557,0.513693403645884,one,three,three,0,three,0,0.666963240625121,0.129363247612561,one,0.153689903188995,two,0,1,three,one,0.121290493350244,0.333058477962288,0,0,0,five,two,two,one,one,1,0.688910060118387,0.551702761924127,six,two,0.155755132084618,0.024672685917148,1,0.0974357964831326,0.873968769494288,0,one,four,1,0.785620155976376,0,two,1,two,0,1,0,0,0.264525679104514,0.148019855817989,five,0.0269149983703945,0.6090428854581,0.423901832758083,one,1,0,1,0,four,0,0.110525292642114,three,nine,four,0.879474467715019,three,six,0.857511084681215,0.788492988797373,two,five,1,0.963658402513452,0.719063432043951,0,three,two,one,0.605614702448133,0.258945826161419,0.930020622573923,1,five,0.0209760000339959,one,0,1,1,0.810800116664756,0.922527102674737,six,0.8457588315136,three,0.109232597459689,0.623354928502739,three,0.00080636281840285,0.247558885400011,six,0.339078498953703,0.672880334928507,1,0.581053042101482,0,four,five,four,six,0,one,0,1,0,0,three,0,three,0,0,1,three,0,1,three,0,0,three,three,1,1,1,1,1,1,three,0,1,0,0,0,0,0,one,two,1,two,0,0.798727589351448,0,0.975689283640589,0.422371613916815,0,five,0.763064559063475,1,0.946569504456369,1,1,0,0.385317819152701,0,0.49384326450161,three,0.24404725598845,one,0,three,0,0.322940644029507,0,four,three,0.856909538156048,0,four,0,0.600336603878305,1,0.640844265911198,three,four,one,three,1,1,two,six,0,two,nine,0,five,0.100632113265166,0,0.235199273527909,0,0,0,0,0.286647786655779,four,0.132690823066817,1,0.0977671635226095,0,five,one,one,0.691835651106759,0.645889853156472,0.853591839048095,eight,nine,0.0475063762474235,seven,0,0.868946951866003,three,0.897858491326411,0.476293401677134,1,one,four,0.578111020334263,five,one,eight,0.0825045422804089,0.964847637168708,0
0,0,four,1,four,1,six,three,0.261009411621958,0.125844640641949,0.565301142648699,three,0,four,1,1,1,three,two,0.284748974317457,four,1,0,nine,0,1,0.402032940645798,1,0.804249216440378,0,two,0,1,three,two,0.790122747869737,1,0.321963229770355,0.545088757543417,0,0,0.359466018902386,0.587583257689871,one,0.620424784972431,one,0.879175642565807,0,1,1,0.188404414384966,0.168923567690321,1,1,1,0.820548303239098,0.43113225912809,0.753479943487881,five,seven,1,0.966435029458982,0.653847401081166,0.213976602598,1,three,1,0.888760618554814,0.00327194427632505,two,three,five,0,two,1,0.0303970785942684,0.820301729261283,five,0.0589946748511453,two,1,1,one,one,0.627346927743397,0.792742910539438,0,0,0,five,two,two,five,two,0,0.118984613819265,0.637417427861307,eight,one,0.297821052224701,0.877844308694031,1,0.709916392265061,0.557069986195484,1,two,one,1,0.20486956876972,0,five,0,six,0,0,1,1,0.349222455543481,0.509199695041638,three,0.741006019043933,0.317466641008102,0.325409627991789,five,1,0,0,0,four,0,0.294621646083817,two,eight,three,0.378288287336636,seven,six,0.0123391439117275,0.318329755689845,five,six,0,0.154710876161766,0.975023363354829,1,four,two,three,0.0767349165079628,0.406667415029237,0.281972555756229,1,eight,0.479457486186511,five,1,1,1,0.399627773820562,0.29781080964915,six,0.111972829040118,five,0.558764977122699,0.648457472337179,three,0.170949603794196,0.23841463753337,six,0.962951881582919,0.520502304715246,1,0.180536258246723,0,five,seven,seven,six,0,five,0,1,0,0,three,0,three,0,0,1,three,0,1,three,0,0,three,three,1,1,1,1,1,1,three,0,1,0,0,0,1,0,two,four,1,two,0,0.0167078872545506,1,0.369801355260519,0.631124207506013,0,five,0.0531902028082247,0,0.160843170923758,1,1,0,0.00821917843983722,1,0.612385696498423,three,0.0133975654556568,three,1,five,0,0.235003921887499,0,five,two,0.665024432554494,0,four,1,0.559125572812308,0,0.501635417450238,one,three,one,three,1,0,two,seven,0,five,six,1,three,0.399654899224755,0,0.481905193255684,1,1,1,1,0.407654861521497,five,0.317703304491884,1,0.527269162893182,1,three,three,five,0.739140980584728,0.781980212018241,0.567696382838415,six,one,0.873290634824504,eight,1,0.538145537985578,two,0.238141737761173,0.718720677938813,0,seven,five,0.529759016080559,four,three,seven,0.51655521954744,0.565359050342493,1
1,1,three,0,one,1,seven,two,0.318603378369419,0.0387280990181716,0.151275418901411,three,1,three,1,1,0,four,four,0.313737506867383,six,0,1,five,0,0,0.589193546824999,1,0.494435131363922,0,three,0,1,six,one,0.880508790772532,1,0.311456797071175,0.18675095507431,0,1,0.690614136220976,0.362786555251019,three,0.57582005535525,three,0.686885451797383,0,1,0,0.308933066177494,0.438397011051,1,0,0,0.72933733708853,0.579005258245608,0.633228498880065,two,six,0,0.755668678392888,0.177268814953008,0.147787419575031,0,three,0,0.805857521721722,0.814275577445886,three,one,two,1,five,1,0.995370316427647,0.44124764680559,seven,0.0156911237758853,three,1,0,four,two,0.752060663642604,0.845158568097074,0,0,1,four,three,one,eight,two,0,0.764388295582634,0.244682258683657,six,three,0.776951065014875,0.30439614142968,0,0.233546210388142,0.612893485658489,1,three,one,1,0.253642887976761,0,five,0,one,1,1,0,0,0.444227660706061,0.863164430976511,two,0.829064188571921,0.546448845306564,0.933758143977841,five,0,1,1,0,eight,1,0.0523202856320564,two,two,one,0.987421066773237,six,six,0.532475465611376,0.603154959280624,one,six,0,0.263976795715938,0.59514362940254,1,six,four,one,0.910670151864717,0.250110033342597,0.0132458542220765,0,seven,0.850480769347663,five,0,0,1,0.298859247752191,0.342393333394327,three,0.0668071688184926,eight,0.644909177579381,0.966720427043834,one,0.613594428421334,0.213432328727092,four,0.633430310398214,0.575193518098695,0,0.114301502403732,1,two,four,one,one,0,three,0,1,0,0,three,0,three,0,0,1,three,0,1,three,0,0,three,three,1,1,1,1,1,1,three,0,1,0,0,0,1,0,one,seven,0,three,0,0.3842563506808,1,0.195239210148363,0.535422863612928,0,three,0.758590638830183,0,0.0010586914575248,0,0,0,0.82674281367844,1,0.149939715049508,three,0.831752360227611,three,0,six,1,0.44189023015509,1,two,five,0.00209774189288869,1,nine,0,0.0601649213045344,1,0.483181399409709,three,three,two,two,1,1,two,four,0,two,nine,0,three,0.0893449231587775,1,0.944906400028244,1,0,1,1,0.627016131638019,five,0.762599645738384,1,0.289889314899715,0,one,three,four,0.192023968628561,0.407639866157821,0.330693219627836,two,seven,0.463664251920744,nine,1,0.724794828679232,two,0.347966375130228,0.300517816041483,0,eight,five,0.326548370180899,four,five,five,0.761200434259557,0.161111123732372,0
0,0,two,0,two,1,six,two,0.559634918290222,0.366641313052106,0.499046443299032,three,1,four,1,0,1,four,three,0.589586924497638,five,0,0,one,1,0,0.872622482771462,1,0.836914137227836,1,one,1,0,one,one,0.968563699087486,1,0.525414525268323,0.0499813920475982,1,1,0.0760735008774521,0.0476589963512688,three,0.642946118648379,one,0.960293184534609,1,1,0,0.465936479821626,0.427903531200538,1,0,1,0.279825659011837,0.741981161693439,0.970592077546302,two,three,0,0.985354385977793,0.801694247635369,0.890641273279802,1,two,1,0.583467472653602,0.698330188551769,three,three,one,0,eight,1,0.503364160774464,0.59570649273449,one,0.596968424798901,three,1,1,one,three,0.908881367712485,0.821764652981663,1,0,1,four,five,one,three,one,1,0.0606394977962097,0.950069711512469,eight,two,0.152108957242824,0.616613881690406,1,0.0462076235061839,0.922001606281908,1,one,nine,0,0.972377416228974,0,three,1,five,1,0,1,1,0.050277135974502,0.231059679160425,eight,0.737113071751798,0.497753494894695,0.281260532537737,six,1,0,1,0,five,1,0.0730566252940107,two,eight,three,0.160551594622838,three,one,0.519606923954562,0.872846548327863,three,five,0,0.656588630174462,0.32608105364972,0,four,eight,one,0.406568498690758,0.233401749388937,0.22986469061862,0,nine,0.705024196085341,six,1,0,0,0.791519902933853,0.10229747960583,five,0.635942669764414,nine,0.263838242642985,0.00799831125280459,one,0.630017238935007,0.0175682020442237,one,0.152596092769206,0.617509276514202,1,0.389584269492485,1,two,four,seven,one,1,four,0,1,0,0,three,0,three,0,0,1,three,0,1,three,0,0,three,three,1,1,1,1,1,1,three,0,1,0,0,0,1,1,two,one,1,two,0,0.702170827649665,0,0.979086080306048,0.0556505988953974,1,four,0.57397625341001,0,0.0188562717106654,1,0,0,0.775200064017106,1,0.589206981092573,four,0.294348441935321,two,0,one,1,0.640545394692257,1,three,six,0.565277544748058,0,four,0,0.069183978226417,1,0.594621890066003,two,one,five,seven,1,1,two,six,0,three,nine,0,six,0.49911014308332,1,0.543964827157259,1,1,0,0,0.384201339797771,five,0.375593431015088,1,0.695191300116565,1,three,eight,five,0.199293168442233,0.770131321353158,0.0925244985348795,one,six,0.302891680012263,seven,1,0.305739738349288,three,0.0964602016149262,0.174908466958552,0,nine,one,0.173396690078653,three,three,seven,0.717289011906238,0.773731637543693,0
